address,eth_balance,total_txs,sent_txs,received_txs,sent_to_contract_txs,received_from_contract_txs,external_txs,internal_txs
0x464bd97625590c0df52d8a697b4be24079f9d853,0.0,1,1,0,0,0,1,0
0x464daa09c7224071f9b4cf1367680193cf73513b,1.292259129e-06,1,1,0,0,0,1,0
0x464dc3862e9a973420bbd6ec1968678a094d2275,2.047347498e-06,3,3,0,2,0,3,0
0x46510603609b7ff098bf8245fe7d7e0cf395dddf,0.02466967941859149,1,1,0,1,0,1,0
0x46511e82ac5d660ae331b2023721ea5b1b05677f,0.0,2,1,1,0,0,2,0
0x46524c41e448e1a103ddb43f6e5887d16e77966e,2.8162026623180307,3,1,2,0,0,3,0
0x4655ce3d625a63d30ba704087e52b4c31e38188b,0.0,1,0,1,0,0,1,0
0x4659721602fd52d4e7e78ec22f0a897421d7bdec,0.03522528808862055,1,1,0,1,0,1,0
0x465ad2e678d0298d5ecbd70c210ac43d27b10726,0.005354899337532141,1,1,0,0,0,1,0
0x465b2908762ac8f8b0d1dbb85ee5d0388eb777fa,9.57731166e-07,1,1,0,0,0,1,0
0x465fbece3182eac3f2d07916ba63a8ad9ae4d049,8.81084841e-07,1,1,0,0,0,1,0
0x46607893976ae2162d1ffb0bc47aafcf508ceb26,0.0,1,1,0,1,0,1,0
0x466113275ba0d4d7f56b363e0128303d8bdd1556,1.9453116245e-08,1,1,0,0,0,1,0
0x4661a5396f109dbc4cc92dc50197b4adaef91556,0.013990470967025,2,1,1,0,0,2,0
0x466303cf1c4af6b11236a9eb15a6afa9fb1cd820,2.587265058e-06,1,1,0,0,0,1,0
0x46642ae11bcef7d0f2a38157befa128a55e4de21,0.003631823403329834,1,1,0,1,0,1,0
0x46696feb51113f8a75f11504939954ed62c62abd,0.005304707902400229,1,1,0,1,0,1,0
0x466b037ace44c0134dcebd965a4a22aed6dea027,104.04398647289389,11,11,0,11,0,11,0
0x4670008ed091df46f88799e5e7093b13e492c09b,9.624520349737706,1,1,0,1,0,1,0
0x46717f1e33a3371c821b2476c1733c941f224ad1,0.0,1,1,0,1,0,1,0
0x467235143ac7fb91f72725c9436ed24855779a25,0.0,1,1,0,0,0,1,0
0x46723720b9cddcb4d6b2db9fdae9f6a6d36ebecc,0.00936666690102506,1,1,0,1,0,1,0
0x467247ebb14636614f8ae0791b8eb3397eb4c43d,0.0,1,1,0,0,0,1,0
0x467585aaea860f9d8b3b43bb994e4da8a93788a7,0.0,1,0,1,0,0,1,0
0x4675c7e5baafbffbca748158becba61ef3b0a263,0.06029528597833815,26,9,17,5,0,26,0
0x4679acb7aa329badfc96899f89e66e39d9523fca,0.0,1,0,1,0,0,1,0
0x4679b262362539dcf1b040a434b563bac521ed73,0.015179170447465976,2,2,0,2,0,2,0
0x467b7d84a83e243d5041211b3cea5151ff55c15b,0.018141561167915137,1,1,0,1,0,1,0
0x467bccd9d29f223bce8043b84e8c8b282827790f,0.0,3,0,3,0,0,3,0
0x468bb7e79e563314c9d0d20cb724df867f630022,3.3547403741997e-05,1,1,0,0,0,1,0
0x468bc1e08943cedcab9310aba72182967ec253d5,5.2419296809e-05,1,1,0,0,0,1,0
0x468d25894f21b3b6e21ebd756547301c32244e21,0.00043038629865805,1,1,0,1,0,1,0
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,0.0,1,0,1,0,0,1,0
0x4694f55809abee53e918bd4b41e2adc9c9f90ea4,2.273394753e-06,1,1,0,0,0,1,0
0x46986e8e7c43a27785bd8ed9e00f8c604ca364e1,3.6007360137e-05,1,1,0,0,0,1,0
0x4699367527b06db638c13641a6a76dbe27e4bca7,0.011749169743062778,1,1,0,1,0,1,0
0x469944f045472e3f111e52e9b37787a77b1f1c4c,2.94547974e-06,2,1,1,0,0,2,0
0x469d627c26a1a03fcad585ff50471bed1715c2c2,0.03796563763650804,2,2,0,1,0,2,0
0x469e8e739c2dc6994fd79efb785972d8afefd640,0.00030022866612863,6,3,3,3,0,6,0
0x46a12b04e4a323082a31f08be6cc5880b1962d47,1.3075363371e-05,12,1,11,0,0,12,0
0x46a3f7da48bfd35c655df0390889b5406efa0397,5.58335694e-07,1,0,1,0,0,1,0
0x46a4d05955441fa10be03b95806d7e406bcf8329,0.0,2,1,1,0,0,2,0
0x46a911c358eccfba227d9aab7ed6006dbc233132,3.6180018e-07,1,1,0,0,0,1,0
0x46a94e4880fd5087453d128ffc4dc65bb4f53307,0.00163164888876465,1,1,0,1,0,1,0
0x46acd996a6edad57d905a65a60100a44d35e6ee4,0.0,1,1,0,0,0,1,0
0x46aff98bb526c14ccc8aac338301ac5b609a2c2b,0.000900520977807153,1,1,0,1,0,1,0
0x46b4b6edf9322ec970d282807f460de4809e8c70,0.0,3,1,2,0,0,3,0
0x46b8ec8bde06d2189f31b3772898e1abba03e754,0.001141842690540511,1,1,0,1,0,1,0
0x46bfdc4ad3ee7d17342b9bce3b96665a2c33f42c,3.0291478747439737,1,1,0,1,0,1,0
0x46c456cfb6a2e7963d714dee7d23ef5bf6fdd3ff,0.000482149394847661,2,2,0,1,0,2,0
0x46cc5e5a881780049573a283a952f2998b99b4f9,2.920745079e-06,2,1,1,0,0,2,0
0x46d1e55846efab66748ec32c15259dc325013018,1.115190678e-06,1,1,0,0,0,1,0
0x46d22f3235ce16a254e31b249bb735e2d1c28b6a,3.9667712406e-05,2,1,1,1,0,2,0
0x46db70a2864932ff249df731c4476ca08526c593,0.000219396598453181,43,43,0,43,0,43,0
0x46dc4d20ce3120ba57c8840fc86e343b3307924a,0.0,1,1,0,0,0,1,0
0x46dda49f19b506d1474034421dfac9b11a8eba5d,4.2990901558531e-05,1,1,0,1,0,1,0
0x46ddc3dc47c0c3a4845ce0612005c535fec86639,0.0,1,1,0,1,0,1,0
0x46df944b0fc1cad2287fc9076146d96fb21d9e71,0.0,2,1,1,0,0,2,0
0x46e0ed9fb9f2f375f0582fef664e40e872d22a04,0.0,1,1,0,0,0,1,0
0x46e34a67a996b91be6d8d20123be05ac8f8420a4,2.25943683e-06,2,2,0,1,0,2,0
0x46e3fbcbbfe020ccec4d641e500674be14cc81b6,0.0,2,1,1,0,0,2,0
0x46e73452e83662100eeea88f7bcd96dd138c7413,3.30625908e-06,1,1,0,0,0,1,0
0x46ea0c865da3b7b78f3ad7b9b6aa41ef9a14dd45,0.0,1,0,1,0,0,1,0
0x46eb3724c974fbe0ce0440cfd9f35d0786692079,2.405242014e-06,1,1,0,0,0,1,0
0x46ee79c2a4742ebdf167f237e388e4bac4e45b45,0.000703153367619317,5,2,3,2,0,5,0
0x46efbf5cf6120fac2751176b02d980ec99b2f8d6,0.000159774049796858,1,1,0,1,0,1,0
0x46f22d1decf2e82624f8f99f80e40983ce829b66,0.14889619108302868,1,1,0,0,0,1,0
0x46f2b69ccc9e32a6df395a1a9c86f0a057e48735,0.16192985,1,1,0,0,0,1,0
0x46f73cf05109619f64934372af4cf7d7473289b2,1.292259129e-06,1,1,0,0,0,1,0
0x46fab91f7c9cb69d8b2993bfcf9dc76f5f36aea2,0.000258105419596,4,3,1,0,0,4,0
0x46fb2c9799ab4a6d8c7e029699ba0e95af702cd7,0.0,2,1,1,0,0,2,0
0x46fd2dde07297847af24c7c6be968dba29f6ff5d,7.7382e-05,1,1,0,1,0,1,0
0x47001c06765d8aaa2b0a28b134f0ed08d11b3c1a,0.0,2,1,1,0,0,2,0
0x4700e95f1613eba0659a68141e31b9ab532ac76a,0.0,1,0,1,0,0,1,0
0x4702b0ca82f15ca4e53722b74081d0fe12672691,0.1293,2,2,0,2,0,2,0
0x4707daef7f934ad163d242fc35fd980249cef420,3.028477977e-06,2,1,1,0,0,2,0
0x4708e55da780a953fded696cecb0e19164ba72f4,0.0,1,0,1,0,0,1,0
0x470f679e56d0cdb9117a7e64942e1fc66c937962,0.0,1,1,0,0,0,1,0
0x4712454adddbabacaab84916546899ca9690a6ff,0.6856791838494007,1,1,0,0,0,1,0
0x471a9c0c58c6e304182ebe94c2d01a611cc61213,0.0,3,3,0,3,0,3,0
0x471be11399793b1eb8d9c534ef33e992af287e2e,0.022278992866400216,1,1,0,1,0,1,0
0x471d58ce02f4518b37599926db56f6228ac1d321,0.0,1,1,0,0,0,1,0
0x47229a4e1702c6c6f7b65437a2130297e1d69995,6.47966907e-07,1,0,1,0,0,1,0
0x472c3636fbc784b77afdfbf08873c5cfa0834222,2.889376098e-06,1,1,0,0,0,1,0
0x472f6c212caeb4a6710031438272355bf1117dd8,2.927109486e-06,1,1,0,0,0,1,0
0x4735f2b42fa7b562a4f4328fcb1bdfc159cbabed,0.001018932412796786,2,1,1,1,0,2,0
0x4736d76e1d0b5ccbafb04f2ce3a26f7a7b463b19,0.0,3,3,0,3,0,3,0
0x4737d9b4592b40d51e110b94c9c043c6654067ae,0.0,2,0,2,0,0,2,0
0x473de68ecbbdcdb26f381e7f4f9174495ebb06eb,0.25096571615063595,1,1,0,1,0,1,0
0x473ec80cc6412d3703f8f9635ec325a8ebfea72b,0.0,2,1,1,0,0,2,0
0x4743943e5c26974554fe200cd924c9a17479c80f,0.000709561678373287,1,1,0,1,0,1,0
0x4743e1e73f3decdfb16460d6f93e65a43a38b5bf,1.695483237e-06,1,1,0,0,0,1,0
0x474647b6b52b73c05819f8b918d31669afaaaf67,0.0,1,1,0,0,0,1,0
0x4746611936c93409646ed2b01f866502564b874a,0.0,4,3,1,2,0,4,0
0x474812940c07f2232e6e64fe3ab73b2cf62eb362,2.414745102e-06,1,1,0,0,0,1,0
0x47503e3e9979a3bf0d2ea7d33711924943abfb78,0.007103069627506536,3,3,0,3,0,3,0
0x4751241c8a20719a7385fcc3351cd2bedc396883,0.001833286122195525,1,1,0,1,0,1,0
0x47521580da102fa020fabc63d39df130cece762d,1e-09,1,1,0,0,0,1,0
0x4754d787d12ad98db935f86a3022db09b1d8e685,0.002702532001019443,2,1,1,0,0,2,0
0x4758d27a2ed74cca27b23c99935a33ed64df5dc9,0.000167827090786752,1,0,1,0,0,1,0
0x475f433407205557e8a7aee7be53155eb9681c92,0.0,1,0,1,0,0,1,0
0x47613f6b25a14d397f7f9a032a381f4e13c45647,0.0,1,1,0,1,0,1,0
0x4761c42f7b98cbdde2a315e94d14144903f295b7,0.002158794643559133,1,0,1,0,0,1,0
0x4765ef6f932950bb02f769ef74784b4c959daad6,0.02485626578727437,1,1,0,1,0,1,0
0x47660acd0a085ea4af92d2cfd6804549dd9b5bf7,5.0333257913532e-05,1,1,0,1,0,1,0
0x476ad64e44505063ae264f1809992a14cf94815f,17.025814528768787,1,1,0,1,0,1,0
0x476c01925b06d6a9ad98e912460608319960aa3a,6.90281298e-07,1,1,0,0,0,1,0
0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,0.0,1,0,1,0,0,1,0
0x476c829a5d8a730bed17b3bcf1a619636825609e,0.001573099304871963,2,2,0,1,0,2,0
0x476da06cad1435e0d1f248ce7c043112f544d9c6,0.006208991164535042,1,1,0,1,0,1,0
0x476e1cd47944e6ec43b1fdae606c312544c79569,1.2647153889729517,1,1,0,1,0,1,0
0x476e6c07b2971eba55f13547b50ea734b132c251,0.00723651203669711,1,1,0,0,0,1,0
0x47713cb34fabd63b39d7c5c6f675dca39d22762b,49.93524511090143,1,0,1,0,0,1,0
0x4775f480265b77e34067a1ea7fc4f6a1f8bd97eb,0.0,22,0,22,0,0,22,0
0x477b459624c4fd52dc3bbb8c1129f48b483e39e7,0.016189002823426047,1,1,0,0,0,1,0
0x477b8d5ef7c2c42db84deb555419cd817c336b6f,413.08618232595853,13,10,3,4,0,13,0
0x477beaefb075c1515cbc7a0d1d24fc6cbed2a1bc,0.0,1,1,0,0,0,1,0
0x477c80e2f0440066ada4517977a1f726d76ebd75,1e-06,2,1,1,0,0,2,0
0x477dff1da923656d94ab108ffa0a086da2cf77fe,1.087698465e-06,1,1,0,0,0,1,0
0x47859135f1dd887818355152e1beda05be54e993,5.782733356877e-06,1,1,0,1,0,1,0
0x478abf42b1619632f1346380c1e49a73f59fffe9,9.76035879e-07,1,1,0,0,0,1,0
0x478ae1099333e7535de2a3abed00b413e52914cb,0.03238308867655232,5,5,0,5,0,5,0
0x478bc851e11536e9bd9fd7bbb84b1c065b7c231d,0.000140225291298172,1,1,0,1,0,1,0
0x478c965e4f7f07c2b95506cf4c95caa0805dd93b,0.13487965742091054,1,1,0,1,0,1,0
0x478f8ca75bcd5ba96976552f5c04c938a121757b,0.0,1,0,1,0,0,1,0
0x4791eb2224d272655e8d5da171bb07dd5a805ff6,0.2688708549313351,9,9,0,9,0,9,0
0x4794eff5605299b6a226f74e49a4fe4ec97f8caf,2.173407285831e-06,1,1,0,0,0,1,0
0x479aac402df4eef586343e02e94743006d09b957,2.26073925e-06,1,1,0,0,0,1,0
0x479b454f499333551682214f3859c2520a83c6ad,0.7245762913543796,1,1,0,1,0,1,0
0x479e6133221437ec92efdaa9a9157b3596311658,0.02502448275069866,2,0,2,0,0,2,0
0x479fbb1427f6804b5bd1c001b72040bea5973d1e,0.235645566361436,1,0,1,0,0,1,0
0x47a5cb58f44b9b1e3fed0e1654243bdd666987ad,0.000747873621637178,7,5,2,5,0,7,0
0x47a9e22d2ad03fdf69526970425e640a1f3ffbd1,0.010731345671085,1,1,0,0,0,1,0
0x47acfb12aaf2bbb7070d210225d222af7048e900,0.03853487619773991,1,1,0,1,0,1,0
0x47adbc2e207f3a350dfbe727a2e148a2ce0d0e9d,0.0,1,1,0,1,0,1,0
0x47b2ec133d5b69f44106a9a580ef88ee297f8ff6,0.06830156342292992,1,0,1,0,0,1,0
0x47b609a5d1330e03618cd24a0a0feb00e246c265,0.0,2,0,2,0,0,2,0
0x47b6133bc203713ec3ed16f46e0ad9d51f54e0a7,6.55193637e-07,1,0,1,0,0,1,0
0x47bc230546b564c06b3287b059092b5e646f63c7,3e-05,2,0,2,0,0,2,0
0x47c06b5c6322c301d11d5f1e62cf68c944d2f1b0,0.01380690341630264,1,1,0,1,0,1,0
0x47c4df2e5ceeda949d239a0f0aaec2e937df97bb,1.2570081074654e-05,1,0,1,0,0,1,0
0x47c5fef4d573c6950d3120f252f41493e58a0240,0.013290164983658167,2,2,0,2,0,2,0
0x47c6f1b02fbfc90e03b7f79c0e54cd6690a4ba22,8.23066104e-07,1,1,0,0,0,1,0
0x47c95586c4a71bc72540a6140474e9c6364abeba,0.0,1,1,0,0,0,1,0
0x47c9862f2f5d4b99ec3ffe3fd86f41651209b053,1.1983263027959e-05,2,1,1,1,0,2,0
0x47cb5300b71620bf0ec09fb97584550b3e8593a4,9.246252226062e-06,1,1,0,0,0,1,0
0x47cc59f98c3282513176fa0b7d13e3c2caca6908,0.000689329831670579,2,1,1,0,0,2,0
0x47ceeac411e93728848164b39425c54767e4e139,0.015488089374480565,1,1,0,0,0,1,0
0x47cf4c7bb1f0ba6dd1cb8772ae96773c7e920fdc,0.000486171934720628,4,2,2,2,0,4,0
0x47d3a0fd37c97c1b472cf4e1bc858b92a4405d26,0.005055673335983,2,1,1,0,0,2,0
0x47d472d387d10495421f276b08a155308d4ede48,0.41168268992130863,3,1,2,0,0,3,0
0x47d6b839f5259e4be0a6ee9bef34ba06fc85ba13,0.019946499317748154,8,6,2,6,0,8,0
0x47db19e7c4ddfdb3ca5c2c623f2dff644073d917,0.000102272694980604,2,1,1,1,0,2,0
0x47df8e7c17a41ffa4a0b81037998a78105fcfcec,1.161731193e-06,1,1,0,0,0,1,0
0x47ebcf27421858d4019238620a44a4ea10ebb5d9,0.8455863970566136,37,0,37,0,0,37,0
0x47ed7832d753398657a95f0ba61e80d5e476b791,2.332763286e-06,1,0,1,0,0,1,0
0x47ed9538faa1522be7abd8a8bcaec8d9c04ed60d,0.8491484402665425,1,1,0,1,0,1,0
0x47ee901f0d842cd4f32d7792c1e32772cd86c974,7.29676479e-07,1,1,0,0,0,1,0
0x47f21f3d1aab14ea0c82d42590620246b5d0b065,0.0,1,0,1,0,0,1,0
0x47f31061c4985240040adcecc3f6cd2b1931eed9,7.7558594272e-05,1,1,0,0,0,1,0
0x47f3a42fd480419384e918d1cd92180df460eef2,0.011604645026638,1,1,0,0,0,1,0
0x47f982c268a583227f9e4af68ab4a4c904357007,9.38501235719502,2,2,0,1,0,2,0
0x47fe32818560f3521a8a5ed4aed2a48162f56088,0.7230140082538563,1,1,0,0,0,1,0
0x4801e920fa49e214220d1f00f03f9714b2f7123e,1.036181302429956,9,4,5,2,0,9,0
0x48024bef43083739899b2eaf5ec76ab940201511,0.0,1,1,0,0,0,1,0
0x480616dda9caacb4f709b6d5d449427f08040832,1.362659374341e-06,1,1,0,1,0,1,0
0x4809010926aec940b550d34a46a52739f996d75d,0.0,1,0,1,0,0,1,0
0x480a15f9fdb1757d1db6cedc620772553f496637,5.343262108369059,5,5,0,5,0,5,0
0x4812024562fbc4800cbb355661b2776d93f55151,8.6602698e-07,1,0,1,0,0,1,0
0x48123f0eea93ff80a4866cd137c968d7786ca0d6,0.07475496788381299,1,0,1,0,0,1,0
0x48159d85609ddcd46361db9deec01bb828d68658,0.0,1,1,0,1,0,1,0
0x4818b562f9b795e36bb5ce69ac3243da73d0dcf0,0.03967025768521543,2,2,0,2,0,2,0
0x4819c90edf7f46bb7ac74b1b6ccff010040ca92c,0.10739444654255903,1,1,0,1,0,1,0
0x481b1486136fd3f63b48930f66021249e79eeb43,2.26073925e-06,1,1,0,0,0,1,0
0x482a792ccdac5a9777fbd0bcb3cebc5a3a2f40d0,6.777493359e-06,3,1,2,0,0,3,0
0x483013d60b34ac2aa5ce3192b52d899253d53207,0.001027235460234994,1,1,0,1,0,1,0
0x4830b65debd9906e79c2f7224ba8530fcd350eae,1.9735100755177397,3,3,0,3,0,3,0
0x48319f97e5da1233c21c48b80097c0fb7a20ff86,4.043713615915998,1,0,1,0,0,1,0
0x483314249247af251fb7f472874e452a3324b1f0,0.002153335399648937,3,3,0,3,0,3,0
0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,11.08289969296298,329,325,4,57,0,329,0
0x4838d4d88bf5d0a55adf90d095e5d3a4f2b244b0,1.962954399e-06,1,1,0,0,0,1,0
0x483a39b687b632f4d3dd33dc8e20d24a72f57f87,0.004230182950778198,1,1,0,0,0,1,0
0x484192383766e5234488f0ba2317fb5aeeb0b6c8,1.128450498e-06,1,1,0,1,0,1,0
0x48443b781f9fc7e196a6a0485e5c51400daf6918,0.004040609439759764,5,3,2,2,0,5,0
0x4844b83a40376891ac9cd512022cbc0f742a2f7b,2.999633065917862,3,3,0,3,0,3,0
0x48461a6d6c2db7e74a34348a24f73c69af2d26c1,1.9189776102e-05,1,1,0,0,0,1,0
0x48466db8b21f33fdea674fc0275588b76af36849,0.0,1,1,0,0,0,1,0
0x48474f1af60d41d8b2afacb8e32b4c8514207e93,22.13284649509157,1,1,0,1,0,1,0
0x484777b7cc860dc449c18d19ff7c4dae49ba9995,0.01027037544895312,1,1,0,1,0,1,0
0x4847e3dec8973d770cc0347125acf14c926b50c4,1.769980086e-06,1,1,0,0,0,1,0
0x484803c1154e5598bac79300e2615940d21b5726,0.002901349307287817,1,1,0,1,0,1,0
0x484fcd52b8023711e190b1c4ac5e4c1427515cc7,0.07063485,1,1,0,0,0,1,0
0x485430705bacdf05d70273794865eb52a92a8d6c,0.02502821208329797,1,0,1,0,0,1,0
0x485472dc27577aad045a04dfd5682cc9bd24400a,0.001574465418963093,1,1,0,1,0,1,0
0x48554a488ea405be793bac60389c1450c607ffc9,0.009553985377720836,1,1,0,1,0,1,0
0x4856401fc7ab802ca102f53bb848148d8f251d08,0.0,1,0,1,0,0,1,0
0x4856fa29e51b30ac050ca63dc68ab7eb65613d85,0.15798668172680855,1,1,0,1,0,1,0
0x4856fe5b09eb6648c1cc0d41aebafd72ade0c48a,0.01045396938282964,3,3,0,3,0,3,0
0x4858821da3a75c001a895072305b774af7a494d9,0.5446859756430126,2,2,0,2,0,2,0
0x485b55ace69a083e8c7d6e7dd558d480aeb8f400,0.0,1,1,0,0,0,1,0
0x485b9a41e8bf06e57bb64c6ba7cb04f9d53d2d76,0.0,1,0,1,0,0,1,0
0x486063e323251ec48e8d11b756d0dfb7a7b5f308,0.008794937230168094,1,0,1,0,0,1,0
0x486318c2acad8c773d34c42a3a9a1aad5087e2bc,0.000171908613987701,1,1,0,1,0,1,0
0x4863de28e3a1202d908e15a6d71063f0ad9eae63,0.07892746076461579,3,3,0,3,0,3,0
0x48654f7179e688e493007d03df0366accb48c2f8,1.047083796647e-06,3,2,1,0,0,3,0
0x4865d4bcf4ab92e1c9ba5011560e7d4c36f54106,21.037593326394685,1,1,0,1,0,1,0
0x486740101b502fc563637997c62bc47675d5e11d,2.263694244e-06,1,0,1,0,0,1,0
0x4867dc4e325c3ff0f676a6316d69180f15bcd463,0.0,6,0,6,0,0,6,0
0x486991fe2d893caca568c30376ac94c3b99fe0bd,8.2204318132691e-05,2,2,0,2,0,2,0
0x486d5dcc7c6066e352b135e8b826b213a6025814,0.001716510267209987,1,0,1,0,0,1,0
0x486d8b489e504acf4c86b060dd05607ba2275be8,0.016937966122064656,2,2,0,2,0,2,0
0x4873ac9aba4e324d1d941445508f7ffaec3c0b7c,11.019602554436535,2,2,0,2,0,2,0
0x48745d417a9112b7569528a63337190a9c3debe8,1.082695572e-06,2,1,1,0,0,2,0
0x4874cc204a3da80c5edf0a80db857666e6b6ebe8,1.994095665e-08,1,1,0,0,0,1,0
0x487be44c4f880dd406bad28464a4548f061e583e,0.05585746547777875,1,1,0,1,0,1,0
0x48810ef0dd53f244f07b58aa7a1b0da4e5ae3d50,0.001536278105050067,1,1,0,0,0,1,0
0x48875557e57d67984e52499d1af2e284a1cd4866,0.008422564969581221,2,1,1,1,0,2,0
0x4887ee1ea2e47c8aa970cabde457b7580948dd37,0.009490834186124683,1,1,0,1,0,1,0
0x48886f138f2cd92cc6526f10210a7e7cf973c349,2.07718917e-07,1,1,0,0,0,1,0
0x488c7266b9fb3f6f4ae02f25cb69eec06f1d7719,0.0,1,1,0,0,0,1,0
0x488ce60988da793194d864002bc4442341c01d1d,5.3443137415856e-05,3,2,1,2,0,3,0
0x488e8b79f26b08dc24f4528b2b8abf62e1a12912,0.004356218383353505,1,1,0,0,0,1,0
0x4895f8025553a9eb856293eda7ad57a3cd19c896,6.9851410982974e-05,4,2,2,2,0,4,0
0x489cd45d6a45193f8062bd5bee6e0cfd0333a6a8,7.479713346e-06,2,1,1,0,0,2,0
0x48a3263d94a0e44b2dce8c4c871676bbfd42ad26,1e-09,1,1,0,0,0,1,0
0x48a52bb44cd4e8e6ae5ac137c638fb9fb4b940be,0.001414416030107188,1,0,1,0,0,1,0
0x48a5a7c900e2818173f8b07ab2f3955302d9960f,0.000124120625399542,2,2,0,2,0,2,0
0x48a605c3be636371448bd98d38c47c9bec66d22c,0.002666278139185584,2,2,0,1,0,2,0
0x48a8e3658d6b7cd092b53bc7ad89303c4a4fa081,0.0,1,0,1,0,0,1,0
0x48b10e140538bd7a78d515e047235e5b85f2d54c,0.0,1,1,0,1,0,1,0
0x48b3c4f53355db7e1176ede4f2b0a7090cfb1268,0.001494213657610902,1,0,1,0,0,1,0
0x48b52b318e16b83488d53def3fa509512013d29a,9.12781674e-07,1,1,0,0,0,1,0
0x48b7f62ce22907c590bc4bba2ec74a55fde131ea,0.00614973058713725,1,1,0,1,0,1,0
0x48ba574edf0bc4e2e40b529863aaa6a67c264e7c,0.0,3,0,3,0,0,3,0
0x48bb4e767b4b6d777a1f9e1c0dcfd6733671e2aa,0.0,1,1,0,0,0,1,0
0x48bcb57320a72a15e67909d8b142a2ad8ee41cef,0.0,1,0,1,0,0,1,0
0x48bf715438805c75d29c4f663f22cfdc8de03bad,0.00622221469087986,2,1,1,1,0,2,0
0x48bfca1a0d3d143a55f94aca94fd34a95a344453,7.71360177e-07,1,0,1,0,0,1,0
0x48c11b86807627af70a34662d4865cf854251663,1722.0995436035528,1,0,1,0,0,1,0
0x48c16a1dc402a1e463474f40202497beb9a11deb,1.3636812881066624,2,2,0,2,0,2,0
0x48c21324ba184e71de09f38d0a3e6d6859ca48a8,0.0,2,2,0,2,0,2,0
0x48c8315b6c7a8b77392caa0aa1619469f4ade031,0.002746852916277298,1,1,0,0,0,1,0
0x48c9c2ccae77e448d087fb3698708eff0505958b,1.455436668e-06,1,1,0,0,0,1,0
0x48cb4054060053e6d0acd263445b14857678967d,0.0,1,1,0,0,0,1,0
0x48d0b8e2caba8ca684040d2c413a19635cfdaef0,0.0001196134720045,18,9,9,0,0,18,0
0x48d1cdc10a3347859d4b92535b4749157a1b2d07,0.009349427474391606,1,1,0,1,0,1,0
0x48d654f910e39d063078f592ab207f16bf89a878,0.000240964084665818,2,1,1,1,0,2,0
0x48d69778e06fbd50fdd74e9e8d8ec6e8e1669bd3,0.002597480195949176,1,1,0,1,0,1,0
0x48d6f24460fff50feb092b81768d9b76f03f3277,0.003490168878305293,4,2,2,2,0,4,0
0x48d7873a65264bfc104e107575c5e8800d2b27eb,0.0,2,1,1,0,0,2,0
0x48d9edfbd8af389217c0a127e193a827da55ee4c,0.0,1,1,0,1,0,1,0
0x48dc9462712aba043f1b045ef2a283c0cf258e7b,0.0,1,1,0,1,0,1,0
0x48e1773f3557b63646cf77225e156080016243a2,0.028824211003419035,2,0,2,0,0,2,0
0x48e1cdb745464ebfa9f5c5bc9c49acb23d99e4ee,0.5938951888755654,2,2,0,0,0,2,0
0x48e233d85af22da0e4b904e74335c6d25b3c669d,0.26208244,1,0,1,0,0,1,0
0x48e3b4d32673879c99f620ece98f19e96b5aedad,8.2570593423207e-05,2,1,1,1,0,2,0
0x48e619bd47c97d6db937953379efa3dca8ef5f20,3.5986539099832218,1,1,0,1,0,1,0
0x48ecdd729d8a184050d2097e7b50e56c8617d1e5,0.091468437116812,1,1,0,0,0,1,0
0x48efe2bbf5015b937106491f06302474fb5868d8,6.646583680149e-06,1,1,0,1,0,1,0
0x48f04e8d6825c57b5d619c72fcc8d6fae50dbfdb,0.0,1,1,0,0,0,1,0
0x48f07c16cbd5f12939e1ab24b8a23d161d6c3596,0.17165508025153167,10,10,0,10,0,10,0
0x48f16e56e61af30f05a33b0441f03a8413ccd6bc,0.000484474688908724,1,1,0,1,0,1,0
0x48f9be7ac3071b46853e8a1972ade0b155ce0333,48.703641839818516,3,0,3,0,0,3,0
0x48fa1274f703dc1179cc177f77fc5115894d38e8,0.8293479704048599,1,1,0,1,0,1,0
0x48fd84c0dfc47f1b61ed6a86367895aaa6ad2a45,0.0,1,0,1,0,0,1,0
0x48ffa9b5fc23b36c7172adff4a71bdeaae8b5ad9,2.454280374e-06,1,1,0,0,0,1,0
0x49004f4f46b09a165db9b950f95ec68e583cd58c,1.296471498e-06,1,1,0,0,0,1,0
0x49048044d57e1c92a77f79988d21fa8faf74e97e,760438.178598483,1,0,1,0,0,1,0
0x4905d194dac856aa814a68912dbe0a5a2b285d8e,0.0,1,1,0,0,0,1,0
0x490a15b078270a3219032bb4ba8fc98719059247,7.615792104e-06,2,2,0,2,0,2,0
0x490a4e791bbedc56f54b001d40543e4efac75408,0.0,1,0,1,0,0,1,0
0x490a86f2b83751c04c51d7c07df7f57fa9059247,0.026779853403257097,1,1,0,1,0,1,0
0x490b1fb362bd92558b768aa734675346a88ee37e,0.022073424430935667,1,0,1,0,0,1,0
0x490b3a57d6fa732a12a836157d69395fdbde95ab,6.21972498e-07,1,0,1,0,0,1,0
0x490da341c71ce0ec71da5b3dcf18296e9e818f97,7.91117754e-07,1,1,0,0,0,1,0
0x49128cf8abe9071ee24540a296b5ded3f9d50443,313.52109324323993,1,0,1,0,0,1,0
0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,0.0,2,0,2,0,0,2,0
